State,Year,Month,ActivityLevel,ActivityLevelLabel
South Carolina,2014,8,1,Minimal
South Carolina,2014,9,1,Minimal
South Carolina,2012,11,1,Minimal
South Carolina,2012,12,10,High
South Carolina,2013,1,6,Moderate
South Carolina,2013,2,2,Minimal
South Carolina,2013,3,2,Minimal
South Carolina,2013,3,3,Minimal
South Carolina,2013,5,1,Minimal
South Carolina,2013,6,1,Minimal
South Carolina,2013,6,1,Minimal
South Carolina,2013,8,1,Minimal
South Carolina,2013,8,1,Minimal
South Carolina,2013,9,1,Minimal
South Carolina,2011,11,1,Minimal
South Carolina,2011,12,1,Minimal
South Carolina,2012,1,1,Minimal
South Carolina,2012,2,2,Minimal
South Carolina,2012,3,1,Minimal
South Carolina,2012,3,1,Minimal
South Carolina,2012,5,1,Minimal
South Carolina,2012,6,1,Minimal
South Carolina,2012,6,1,Minimal
South Carolina,2012,8,1,Minimal
South Carolina,2012,9,1,Minimal
South Carolina,2012,9,1,Minimal
South Carolina,2010,11,1,Minimal
South Carolina,2010,12,1,Minimal
South Carolina,2011,1,1,Minimal
South Carolina,2011,2,10,High
South Carolina,2011,3,6,Moderate
South Carolina,2011,4,1,Minimal
South Carolina,2011,5,1,Minimal
South Carolina,2011,6,1,Minimal
South Carolina,2011,7,1,Minimal
South Carolina,2011,8,1,Minimal
South Carolina,2011,9,1,Minimal
South Carolina,2011,10,1,Minimal
South Carolina,2009,9,6,Moderate
South Carolina,2009,10,10,High
South Carolina,2009,11,8,High
South Carolina,2009,12,1,Minimal
South Carolina,2010,1,1,Minimal
South Carolina,2010,2,1,Minimal
South Carolina,2010,3,3,Minimal
South Carolina,2010,4,1,Minimal
South Carolina,2010,5,1,Minimal
South Carolina,2010,6,1,Minimal
South Carolina,2010,7,1,Minimal
South Carolina,2010,8,1,Minimal
South Carolina,2010,9,1,Minimal
South Carolina,2010,10,1,Minimal
South Carolina,2009,1,1,Minimal
South Carolina,2009,2,3,Minimal
South Carolina,2009,3,6,Moderate
South Carolina,2009,4,1,Minimal
South Carolina,2009,5,1,Minimal
South Carolina,2009,6,1,Minimal
South Carolina,2009,7,1,Minimal
South Carolina,2009,8,1,Minimal
South Carolina,2009,7,1,Minimal
South Carolina,2009,8,1,Minimal
South Dakota,2015,11,1,Minimal
South Dakota,2015,12,1,Minimal
South Dakota,2014,11,1,Minimal
South Dakota,2014,12,1,Minimal
South Dakota,2015,1,5,Low
South Dakota,2015,2,4,Low
South Dakota,2015,3,2,Minimal
South Dakota,2015,4,1,Minimal
South Dakota,2015,5,1,Minimal
South Dakota,2015,6,1,Minimal
South Dakota,2015,7,1,Minimal
South Dakota,2015,8,1,Minimal
South Dakota,2015,9,1,Minimal
South Dakota,2015,10,0,Insufficient Data
South Dakota,2013,11,1,Minimal
South Dakota,2013,12,1,Minimal
South Dakota,2014,1,4,Low
South Dakota,2014,2,4,Low
South Dakota,2014,3,2,Minimal
South Dakota,2014,3,1,Minimal
South Dakota,2014,5,1,Minimal
South Dakota,2014,5,1,Minimal
South Dakota,2014,6,1,Minimal
South Dakota,2014,8,1,Minimal
South Dakota,2014,8,1,Minimal
South Dakota,2014,9,1,Minimal
South Dakota,2012,11,1,Minimal
South Dakota,2012,12,2,Minimal
South Dakota,2013,1,5,Low
South Dakota,2013,2,6,Moderate
South Dakota,2013,3,3,Minimal
South Dakota,2013,3,3,Minimal
South Dakota,2013,5,1,Minimal
South Dakota,2013,6,1,Minimal
South Dakota,2013,6,1,Minimal
South Dakota,2013,8,1,Minimal
South Dakota,2013,8,1,Minimal
South Dakota,2013,9,1,Minimal
South Dakota,2011,11,1,Minimal
South Dakota,2011,12,1,Minimal
South Dakota,2012,1,1,Minimal
South Dakota,2012,2,5,Low
South Dakota,2012,3,5,Low
South Dakota,2012,3,1,Minimal
South Dakota,2012,5,1,Minimal
South Dakota,2012,6,1,Minimal
South Dakota,2012,6,1,Minimal
South Dakota,2012,8,1,Minimal
South Dakota,2012,9,0,Insufficient Data
South Dakota,2012,9,1,Minimal
South Dakota,2010,11,1,Minimal
South Dakota,2010,12,1,Minimal
South Dakota,2011,1,1,Minimal
South Dakota,2011,2,2,Minimal
South Dakota,2011,3,5,Low
South Dakota,2011,4,1,Minimal
South Dakota,2011,5,1,Minimal
South Dakota,2011,6,1,Minimal
South Dakota,2011,7,1,Minimal
South Dakota,2011,8,1,Minimal
South Dakota,2011,9,1,Minimal
South Dakota,2011,10,1,Minimal
South Dakota,2009,9,1,Minimal
South Dakota,2009,10,4,Low
South Dakota,2009,11,3,Minimal
South Dakota,2009,12,1,Minimal
South Dakota,2010,1,0,Insufficient Data
South Dakota,2010,2,4,Low
South Dakota,2010,3,1,Minimal
South Dakota,2010,4,1,Minimal
South Dakota,2010,5,1,Minimal
South Dakota,2010,6,0,Insufficient Data
South Dakota,2010,7,0,Insufficient Data
South Dakota,2010,8,1,Minimal
South Dakota,2010,9,1,Minimal
South Dakota,2010,10,1,Minimal
South Dakota,2009,1,1,Minimal
South Dakota,2009,2,2,Minimal
South Dakota,2009,3,3,Minimal
South Dakota,2009,4,4,Low
South Dakota,2009,5,1,Minimal
South Dakota,2009,6,1,Minimal
South Dakota,2009,7,1,Minimal
South Dakota,2009,8,1,Minimal
South Dakota,2009,7,1,Minimal
South Dakota,2009,8,1,Minimal
Tennessee,2015,11,1,Minimal
Tennessee,2015,12,1,Minimal
Tennessee,2014,11,1,Minimal
Tennessee,2014,12,3,Minimal
Tennessee,2015,1,10,High
Tennessee,2015,2,8,High
Tennessee,2015,3,3,Minimal
Tennessee,2015,4,1,Minimal
Tennessee,2015,5,1,Minimal
Tennessee,2015,6,1,Minimal
Tennessee,2015,7,1,Minimal
Tennessee,2015,8,1,Minimal
Tennessee,2015,9,1,Minimal
Tennessee,2015,10,1,Minimal
Tennessee,2013,11,1,Minimal
Tennessee,2013,12,2,Minimal
Tennessee,2014,1,10,High
Tennessee,2014,2,6,Moderate
Tennessee,2014,3,1,Minimal
Tennessee,2014,3,1,Minimal
Tennessee,2014,5,1,Minimal
Tennessee,2014,5,1,Minimal
Tennessee,2014,6,1,Minimal
Tennessee,2014,8,1,Minimal
Tennessee,2014,8,1,Minimal
Tennessee,2014,9,1,Minimal
Tennessee,2012,11,1,Minimal
Tennessee,2012,12,10,High
Tennessee,2013,1,10,High
Tennessee,2013,2,4,Low
Tennessee,2013,3,1,Minimal
Tennessee,2013,3,2,Minimal
Tennessee,2013,5,1,Minimal
Tennessee,2013,6,1,Minimal
Tennessee,2013,6,1,Minimal
Tennessee,2013,8,1,Minimal
Tennessee,2013,8,1,Minimal
Tennessee,2013,9,1,Minimal
Tennessee,2011,11,1,Minimal
Tennessee,2011,12,1,Minimal
Tennessee,2012,1,1,Minimal
Tennessee,2012,2,1,Minimal
Tennessee,2012,3,2,Minimal
Tennessee,2012,3,1,Minimal
Tennessee,2012,5,1,Minimal
Tennessee,2012,6,1,Minimal
Tennessee,2012,6,1,Minimal
Tennessee,2012,8,1,Minimal
Tennessee,2012,9,1,Minimal
Tennessee,2012,9,1,Minimal
Tennessee,2010,11,1,Minimal
Tennessee,2010,12,1,Minimal
Tennessee,2011,1,1,Minimal
Tennessee,2011,2,10,High
Tennessee,2011,3,6,Moderate
Tennessee,2011,4,1,Minimal
Tennessee,2011,5,1,Minimal
Tennessee,2011,6,1,Minimal
Tennessee,2011,7,1,Minimal
Tennessee,2011,8,1,Minimal
Tennessee,2011,9,1,Minimal
Tennessee,2011,10,1,Minimal
Tennessee,2009,9,10,High
Tennessee,2009,10,9,High
Tennessee,2009,11,6,Moderate
Tennessee,2009,12,1,Minimal
Tennessee,2010,1,1,Minimal
Tennessee,2010,2,1,Minimal
Tennessee,2010,3,1,Minimal
Tennessee,2010,4,1,Minimal
Tennessee,2010,5,1,Minimal
Tennessee,2010,6,1,Minimal
Tennessee,2010,7,1,Minimal
Tennessee,2010,8,1,Minimal
Tennessee,2010,9,1,Minimal
Tennessee,2010,10,1,Minimal
Tennessee,2009,1,1,Minimal
Tennessee,2009,2,1,Minimal
Tennessee,2009,3,2,Minimal
Tennessee,2009,4,1,Minimal
Tennessee,2009,5,1,Minimal
Tennessee,2009,6,1,Minimal
Tennessee,2009,7,1,Minimal
Tennessee,2009,8,1,Minimal
Tennessee,2009,7,1,Minimal
Tennessee,2009,8,1,Minimal
Texas,2015,11,1,Minimal
Texas,2015,12,3,Minimal
Texas,2014,11,1,Minimal
Texas,2014,12,9,High
Texas,2015,1,10,High
Texas,2015,2,10,High
Texas,2015,3,7,Moderate
Texas,2015,4,4,Low
Texas,2015,5,2,Minimal
Texas,2015,6,1,Minimal
Texas,2015,7,1,Minimal
Texas,2015,8,1,Minimal
Texas,2015,9,1,Minimal
Texas,2015,10,3,Minimal
Texas,2013,11,3,Minimal
Texas,2013,12,10,High
Texas,2014,1,10,High
Texas,2014,2,10,High
Texas,2014,3,8,High
Texas,2014,3,6,Moderate
Texas,2014,5,3,Minimal
Texas,2014,5,4,Low
Texas,2014,6,3,Minimal
Texas,2014,8,2,Minimal
Texas,2014,8,1,Minimal
Texas,2014,9,3,Minimal
Texas,2012,11,4,Low
Texas,2012,12,10,High
Texas,2013,1,10,High
Texas,2013,2,10,High
Texas,2013,3,5,Low
Texas,2013,3,3,Minimal
Texas,2013,5,1,Minimal
Texas,2013,6,1,Minimal
Texas,2013,6,1,Minimal
Texas,2013,8,1,Minimal
Texas,2013,8,1,Minimal
Texas,2013,9,4,Low
Texas,2011,11,1,Minimal
Texas,2011,12,1,Minimal
Texas,2012,1,1,Minimal
Texas,2012,2,3,Minimal
Texas,2012,3,5,Low
Texas,2012,3,4,Low
Texas,2012,5,1,Minimal
Texas,2012,6,1,Minimal
Texas,2012,6,1,Minimal
Texas,2012,8,1,Minimal
Texas,2012,9,1,Minimal
Texas,2012,9,2,Minimal
Texas,2010,11,1,Minimal
Texas,2010,12,1,Minimal
Texas,2011,1,3,Minimal
Texas,2011,2,10,High
Texas,2011,3,8,High
Texas,2011,4,1,Minimal
Texas,2011,5,1,Minimal
Texas,2011,6,1,Minimal
Texas,2011,7,1,Minimal
Texas,2011,8,1,Minimal
Texas,2011,9,1,Minimal
Texas,2011,10,1,Minimal
Texas,2009,9,2,Minimal
Texas,2009,10,10,High
Texas,2009,11,10,High
Texas,2009,12,3,Minimal
Texas,2010,1,1,Minimal
Texas,2010,2,2,Minimal
Texas,2010,3,1,Minimal
Texas,2010,4,1,Minimal
Texas,2010,5,1,Minimal
Texas,2010,6,1,Minimal
Texas,2010,7,1,Minimal
Texas,2010,8,1,Minimal
Texas,2010,9,1,Minimal
Texas,2010,10,1,Minimal
Texas,2009,1,1,Minimal
Texas,2009,2,10,High
Texas,2009,3,5,Low
Texas,2009,4,1,Minimal
Texas,2009,5,3,Minimal
Texas,2009,6,1,Minimal
Texas,2009,7,1,Minimal
Texas,2009,8,1,Minimal
Texas,2009,7,1,Minimal
Texas,2009,8,1,Minimal
Utah,2015,11,2,Minimal
Utah,2015,12,1,Minimal
Utah,2014,11,2,Minimal
Utah,2014,12,5,Low
Utah,2015,1,10,High
Utah,2015,2,6,Moderate
Utah,2015,3,4,Low
Utah,2015,4,3,Minimal
Utah,2015,5,2,Minimal
Utah,2015,6,1,Minimal
Utah,2015,7,1,Minimal
Utah,2015,8,1,Minimal
Utah,2015,9,1,Minimal
Utah,2015,10,1,Minimal
Utah,2013,11,2,Minimal
Utah,2013,12,5,Low
Utah,2014,1,7,Moderate
Utah,2014,2,4,Low
Utah,2014,3,3,Minimal
Utah,2014,3,3,Minimal
Utah,2014,5,2,Minimal
Utah,2014,5,2,Minimal
Utah,2014,6,1,Minimal
Utah,2014,8,1,Minimal
Utah,2014,8,1,Minimal
Utah,2014,9,1,Minimal
Utah,2012,11,2,Minimal
Utah,2012,12,4,Low
Utah,2013,1,10,High
Utah,2013,2,10,High
Utah,2013,3,5,Low
Utah,2013,3,2,Minimal
Utah,2013,5,1,Minimal
Utah,2013,6,1,Minimal
Utah,2013,6,1,Minimal
Utah,2013,8,1,Minimal
Utah,2013,8,1,Minimal
Utah,2013,9,1,Minimal
Utah,2011,11,1,Minimal
Utah,2011,12,1,Minimal
Utah,2012,1,2,Minimal
Utah,2012,2,4,Low
Utah,2012,3,3,Minimal
Utah,2012,3,4,Low
Utah,2012,5,1,Minimal
Utah,2012,6,1,Minimal
Utah,2012,6,1,Minimal
Utah,2012,8,1,Minimal
Utah,2012,9,1,Minimal
Utah,2012,9,1,Minimal
Utah,2010,11,1,Minimal
Utah,2010,12,2,Minimal
Utah,2011,1,1,Minimal
Utah,2011,2,5,Low
Utah,2011,3,2,Minimal
Utah,2011,4,3,Minimal
Utah,2011,5,1,Minimal
Utah,2011,6,1,Minimal
Utah,2011,7,1,Minimal
Utah,2011,8,1,Minimal
Utah,2011,9,1,Minimal
Utah,2011,10,1,Minimal
Utah,2009,9,1,Minimal
Utah,2009,10,8,High
Utah,2009,11,10,High
Utah,2009,12,1,Minimal
Utah,2010,1,1,Minimal
Utah,2010,2,1,Minimal
Utah,2010,3,1,Minimal
Utah,2010,4,1,Minimal
Utah,2010,5,1,Minimal
Utah,2010,6,1,Minimal
Utah,2010,7,1,Minimal
Utah,2010,8,1,Minimal
Utah,2010,9,1,Minimal
Utah,2010,10,1,Minimal
Utah,2009,1,1,Minimal
Utah,2009,2,2,Minimal
Utah,2009,3,3,Minimal
Utah,2009,4,2,Minimal
Utah,2009,5,2,Minimal
Utah,2009,6,10,High
Utah,2009,7,9,High
Utah,2009,8,1,Minimal
Utah,2009,7,9,High
Utah,2009,8,1,Minimal
Vermont,2015,11,1,Minimal
Vermont,2015,12,1,Minimal
Vermont,2014,11,1,Minimal
Vermont,2014,12,1,Minimal
Vermont,2015,1,3,Minimal
Vermont,2015,2,10,High
Vermont,2015,3,3,Minimal
Vermont,2015,4,3,Minimal
Vermont,2015,5,1,Minimal
Vermont,2015,6,1,Minimal
Vermont,2015,7,1,Minimal
Vermont,2015,8,1,Minimal
Vermont,2015,9,1,Minimal
Vermont,2015,10,1,Minimal
Vermont,2013,11,1,Minimal
Vermont,2013,12,2,Minimal
Vermont,2014,1,6,Moderate
Vermont,2014,2,8,High
Vermont,2014,3,4,Low
Vermont,2014,3,2,Minimal
Vermont,2014,5,1,Minimal
Vermont,2014,5,1,Minimal
Vermont,2014,6,1,Minimal
Vermont,2014,8,1,Minimal
Vermont,2014,8,1,Minimal
Vermont,2014,9,1,Minimal
Vermont,2012,11,1,Minimal
Vermont,2012,12,1,Minimal
Vermont,2013,1,7,Moderate
Vermont,2013,2,10,High
Vermont,2013,3,6,Moderate
Vermont,2013,3,3,Minimal
Vermont,2013,5,3,Minimal
Vermont,2013,6,1,Minimal
Vermont,2013,6,1,Minimal
Vermont,2013,8,1,Minimal
Vermont,2013,8,1,Minimal
Vermont,2013,9,4,Low
Vermont,2011,11,1,Minimal
Vermont,2011,12,1,Minimal
Vermont,2012,1,1,Minimal
Vermont,2012,2,1,Minimal
Vermont,2012,3,1,Minimal
Vermont,2012,3,4,Low
Vermont,2012,5,1,Minimal
Vermont,2012,6,1,Minimal
Vermont,2012,6,1,Minimal
Vermont,2012,8,1,Minimal
Vermont,2012,9,1,Minimal
Vermont,2012,9,1,Minimal
Vermont,2010,11,1,Minimal
Vermont,2010,12,1,Minimal
Vermont,2011,1,1,Minimal
Vermont,2011,2,1,Minimal
Vermont,2011,3,1,Minimal
Vermont,2011,4,1,Minimal
Vermont,2011,5,1,Minimal
Vermont,2011,6,1,Minimal
Vermont,2011,7,1,Minimal
Vermont,2011,8,1,Minimal
Vermont,2011,9,1,Minimal
Vermont,2011,10,1,Minimal
Vermont,2009,9,1,Minimal
Vermont,2009,10,1,Minimal
Vermont,2009,11,10,High
Vermont,2009,12,1,Minimal
Vermont,2010,1,1,Minimal
Vermont,2010,2,1,Minimal
Vermont,2010,3,1,Minimal
Vermont,2010,4,1,Minimal
Vermont,2010,5,1,Minimal
Vermont,2010,6,1,Minimal
Vermont,2010,7,1,Minimal
Vermont,2010,8,1,Minimal
Vermont,2010,9,1,Minimal
Vermont,2010,10,1,Minimal
Vermont,2009,1,1,Minimal
Vermont,2009,2,1,Minimal
Vermont,2009,3,1,Minimal
Vermont,2009,4,1,Minimal
Vermont,2009,5,1,Minimal
Vermont,2009,6,1,Minimal
Vermont,2009,7,1,Minimal
Vermont,2009,8,1,Minimal
Vermont,2009,7,1,Minimal
Vermont,2009,8,1,Minimal
Virginia,2015,11,2,Minimal
Virginia,2015,12,4,Low
Virginia,2014,11,2,Minimal
Virginia,2014,12,5,Low
Virginia,2015,1,10,High
Virginia,2015,2,7,Moderate
Virginia,2015,3,3,Minimal
Virginia,2015,4,3,Minimal
Virginia,2015,5,2,Minimal
Virginia,2015,6,1,Minimal
Virginia,2015,7,1,Minimal
Virginia,2015,8,1,Minimal
Virginia,2015,9,1,Minimal
Virginia,2015,10,1,Minimal
Virginia,2013,11,2,Minimal
Virginia,2013,12,3,Minimal
Virginia,2014,1,9,High
Virginia,2014,2,8,High
Virginia,2014,3,5,Low
Virginia,2014,3,3,Minimal
Virginia,2014,5,2,Minimal
Virginia,2014,5,1,Minimal
Virginia,2014,6,1,Minimal
Virginia,2014,8,1,Minimal
Virginia,2014,8,1,Minimal
Virginia,2014,9,2,Minimal
Virginia,2012,11,2,Minimal
Virginia,2012,12,6,Moderate
Virginia,2013,1,10,High
Virginia,2013,2,9,High
Virginia,2013,3,7,Moderate
Virginia,2013,3,5,Low
Virginia,2013,5,1,Minimal
Virginia,2013,6,1,Minimal
Virginia,2013,6,1,Minimal
Virginia,2013,8,1,Minimal
Virginia,2013,8,1,Minimal
Virginia,2013,9,1,Minimal
Virginia,2011,11,2,Minimal
Virginia,2011,12,2,Minimal
Virginia,2012,1,3,Minimal
Virginia,2012,2,2,Minimal
Virginia,2012,3,2,Minimal
Virginia,2012,3,1,Minimal
Virginia,2012,5,1,Minimal
Virginia,2012,6,1,Minimal
Virginia,2012,6,1,Minimal
Virginia,2012,8,1,Minimal
Virginia,2012,9,1,Minimal
Virginia,2012,9,1,Minimal
Virginia,2010,11,1,Minimal
Virginia,2010,12,3,Minimal
Virginia,2011,1,5,Low
Virginia,2011,2,10,High
Virginia,2011,3,8,High
Virginia,2011,4,3,Minimal
Virginia,2011,5,1,Minimal
Virginia,2011,6,1,Minimal
Virginia,2011,7,1,Minimal
Virginia,2011,8,1,Minimal
Virginia,2011,9,1,Minimal
Virginia,2011,10,1,Minimal
Virginia,2009,9,3,Minimal
Virginia,2009,10,10,High
Virginia,2009,11,10,High
Virginia,2009,12,6,Moderate
Virginia,2010,1,5,Low
Virginia,2010,2,3,Minimal
Virginia,2010,3,3,Minimal
Virginia,2010,4,2,Minimal
Virginia,2010,5,1,Minimal
Virginia,2010,6,1,Minimal
Virginia,2010,7,1,Minimal
Virginia,2010,8,1,Minimal
Virginia,2010,9,1,Minimal
Virginia,2010,10,1,Minimal
Virginia,2009,1,3,Minimal
Virginia,2009,2,7,Moderate
Virginia,2009,3,9,High
Virginia,2009,4,3,Minimal
Virginia,2009,5,6,Moderate
Virginia,2009,6,3,Minimal
Virginia,2009,7,4,Low
Virginia,2009,8,1,Minimal
Virginia,2009,7,4,Low
Virginia,2009,8,1,Minimal
Washington,2015,11,1,Minimal
Washington,2015,12,1,Minimal
Washington,2014,11,1,Minimal
Washington,2014,12,2,Minimal
Washington,2015,1,9,High
Washington,2015,2,5,Low
Washington,2015,3,2,Minimal
Washington,2015,4,1,Minimal
Washington,2015,5,1,Minimal
Washington,2015,6,1,Minimal
Washington,2015,7,1,Minimal
Washington,2015,8,1,Minimal
Washington,2015,9,1,Minimal
Washington,2015,10,2,Minimal
Washington,2013,11,1,Minimal
Washington,2013,12,1,Minimal
Washington,2014,1,5,Low
Washington,2014,2,4,Low
Washington,2014,3,1,Minimal
Washington,2014,3,2,Minimal
Washington,2014,5,1,Minimal
Washington,2014,5,1,Minimal
Washington,2014,6,1,Minimal
Washington,2014,8,2,Minimal
Washington,2014,8,1,Minimal
Washington,2014,9,1,Minimal
Washington,2012,11,1,Minimal
Washington,2012,12,1,Minimal
Washington,2013,1,7,Moderate
Washington,2013,2,6,Moderate
Washington,2013,3,3,Minimal
Washington,2013,3,1,Minimal
Washington,2013,5,1,Minimal
Washington,2013,6,1,Minimal
Washington,2013,6,1,Minimal
Washington,2013,8,1,Minimal
Washington,2013,8,1,Minimal
Washington,2013,9,1,Minimal
Washington,2011,11,1,Minimal
Washington,2011,12,1,Minimal
Washington,2012,1,1,Minimal
Washington,2012,2,3,Minimal
Washington,2012,3,3,Minimal
Washington,2012,3,3,Minimal
Washington,2012,5,6,Moderate
Washington,2012,6,1,Minimal
Washington,2012,6,0,Insufficient Data
Washington,2012,8,0,Insufficient Data
Washington,2012,9,0,Insufficient Data
Washington,2012,9,0,Insufficient Data
Washington,2010,11,1,Minimal
Washington,2010,12,1,Minimal
Washington,2011,1,1,Minimal
Washington,2011,2,3,Minimal
Washington,2011,3,5,Low
Washington,2011,4,1,Minimal
Washington,2011,5,1,Minimal
Washington,2011,6,1,Minimal
Washington,2011,7,0,Insufficient Data
Washington,2011,8,1,Minimal
Washington,2011,9,0,Insufficient Data
Washington,2011,10,0,Insufficient Data
Washington,2009,9,9,High
Washington,2009,10,7,Moderate
Washington,2009,11,8,High
Washington,2009,12,1,Minimal
Washington,2010,1,1,Minimal
Washington,2010,2,1,Minimal
Washington,2010,3,1,Minimal
Washington,2010,4,1,Minimal
Washington,2010,5,1,Minimal
Washington,2010,6,1,Minimal
Washington,2010,7,1,Minimal
Washington,2010,8,1,Minimal
Washington,2010,9,1,Minimal
Washington,2010,10,0,Insufficient Data
Washington,2009,1,1,Minimal
Washington,2009,2,1,Minimal
Washington,2009,3,3,Minimal
Washington,2009,4,1,Minimal
Washington,2009,5,4,Low
Washington,2009,6,1,Minimal
Washington,2009,7,1,Minimal
Washington,2009,8,1,Minimal
Washington,2009,7,1,Minimal
Washington,2009,8,1,Minimal
West Virginia,2015,11,1,Minimal
West Virginia,2015,12,1,Minimal
West Virginia,2014,11,1,Minimal
West Virginia,2014,12,2,Minimal
West Virginia,2015,1,10,High
West Virginia,2015,2,10,High
West Virginia,2015,3,3,Minimal
West Virginia,2015,4,2,Minimal
West Virginia,2015,5,1,Minimal
West Virginia,2015,6,1,Minimal
West Virginia,2015,7,1,Minimal
West Virginia,2015,8,1,Minimal
West Virginia,2015,9,1,Minimal
West Virginia,2015,10,1,Minimal
West Virginia,2013,11,1,Minimal
West Virginia,2013,12,1,Minimal
West Virginia,2014,1,3,Minimal
West Virginia,2014,2,3,Minimal
West Virginia,2014,3,1,Minimal
West Virginia,2014,3,1,Minimal
West Virginia,2014,5,1,Minimal
West Virginia,2014,5,1,Minimal
West Virginia,2014,6,1,Minimal
West Virginia,2014,8,1,Minimal
West Virginia,2014,8,1,Minimal
West Virginia,2014,9,1,Minimal
West Virginia,2012,11,1,Minimal
West Virginia,2012,12,1,Minimal
West Virginia,2013,1,8,High
West Virginia,2013,2,6,Moderate
West Virginia,2013,3,1,Minimal
West Virginia,2013,3,2,Minimal
West Virginia,2013,5,1,Minimal
West Virginia,2013,6,1,Minimal
West Virginia,2013,6,1,Minimal
West Virginia,2013,8,1,Minimal
West Virginia,2013,8,1,Minimal
West Virginia,2013,9,1,Minimal
West Virginia,2011,11,1,Minimal
West Virginia,2011,12,1,Minimal
West Virginia,2012,1,1,Minimal
West Virginia,2012,2,1,Minimal
West Virginia,2012,3,1,Minimal
West Virginia,2012,3,1,Minimal
West Virginia,2012,5,1,Minimal
West Virginia,2012,6,1,Minimal
West Virginia,2012,6,1,Minimal
West Virginia,2012,8,1,Minimal
West Virginia,2012,9,1,Minimal
West Virginia,2012,9,1,Minimal
West Virginia,2010,11,1,Minimal
West Virginia,2010,12,1,Minimal
West Virginia,2011,1,1,Minimal
West Virginia,2011,2,6,Moderate
West Virginia,2011,3,8,High
West Virginia,2011,4,1,Minimal
West Virginia,2011,5,1,Minimal
West Virginia,2011,6,1,Minimal
West Virginia,2011,7,1,Minimal
West Virginia,2011,8,1,Minimal
West Virginia,2011,9,1,Minimal
West Virginia,2011,10,1,Minimal
West Virginia,2009,9,1,Minimal
West Virginia,2009,10,5,Low
West Virginia,2009,11,10,High
West Virginia,2009,12,3,Minimal
West Virginia,2010,1,3,Minimal
West Virginia,2010,2,4,Low
West Virginia,2010,3,4,Low
West Virginia,2010,4,3,Minimal
West Virginia,2010,5,1,Minimal
West Virginia,2010,6,1,Minimal
West Virginia,2010,7,1,Minimal
West Virginia,2010,8,1,Minimal
West Virginia,2010,9,1,Minimal
West Virginia,2010,10,1,Minimal
West Virginia,2009,1,1,Minimal
West Virginia,2009,2,1,Minimal
West Virginia,2009,3,1,Minimal
West Virginia,2009,4,1,Minimal
West Virginia,2009,5,1,Minimal
West Virginia,2009,6,1,Minimal
West Virginia,2009,7,1,Minimal
West Virginia,2009,8,1,Minimal
West Virginia,2009,7,1,Minimal
West Virginia,2009,8,1,Minimal
Wisconsin,2015,11,1,Minimal
Wisconsin,2015,12,1,Minimal
Wisconsin,2014,11,1,Minimal
Wisconsin,2014,12,2,Minimal
Wisconsin,2015,1,5,Low
Wisconsin,2015,2,1,Minimal
Wisconsin,2015,3,2,Minimal
Wisconsin,2015,4,1,Minimal
Wisconsin,2015,5,1,Minimal
Wisconsin,2015,6,1,Minimal
Wisconsin,2015,7,1,Minimal
Wisconsin,2015,8,1,Minimal
Wisconsin,2015,9,1,Minimal
Wisconsin,2015,10,1,Minimal
Wisconsin,2013,11,1,Minimal
Wisconsin,2013,12,1,Minimal
Wisconsin,2014,1,3,Minimal
Wisconsin,2014,2,2,Minimal
Wisconsin,2014,3,4,Low
Wisconsin,2014,3,2,Minimal
Wisconsin,2014,5,1,Minimal
Wisconsin,2014,5,1,Minimal
Wisconsin,2014,6,1,Minimal
Wisconsin,2014,8,1,Minimal
Wisconsin,2014,8,1,Minimal
Wisconsin,2014,9,1,Minimal
Wisconsin,2012,11,1,Minimal
Wisconsin,2012,12,1,Minimal
Wisconsin,2013,1,7,Moderate
Wisconsin,2013,2,5,Low
Wisconsin,2013,3,1,Minimal
Wisconsin,2013,3,1,Minimal
Wisconsin,2013,5,1,Minimal
Wisconsin,2013,6,1,Minimal
Wisconsin,2013,6,1,Minimal
Wisconsin,2013,8,1,Minimal
Wisconsin,2013,8,1,Minimal
Wisconsin,2013,9,1,Minimal
Wisconsin,2011,11,1,Minimal
Wisconsin,2011,12,1,Minimal
Wisconsin,2012,1,1,Minimal
Wisconsin,2012,2,1,Minimal
Wisconsin,2012,3,1,Minimal
Wisconsin,2012,3,1,Minimal
Wisconsin,2012,5,1,Minimal
Wisconsin,2012,6,1,Minimal
Wisconsin,2012,6,1,Minimal
Wisconsin,2012,8,1,Minimal
Wisconsin,2012,9,1,Minimal
Wisconsin,2012,9,1,Minimal
Wisconsin,2010,11,1,Minimal
Wisconsin,2010,12,1,Minimal
Wisconsin,2011,1,1,Minimal
Wisconsin,2011,2,5,Low
Wisconsin,2011,3,5,Low
Wisconsin,2011,4,1,Minimal
Wisconsin,2011,5,1,Minimal
Wisconsin,2011,6,1,Minimal
Wisconsin,2011,7,1,Minimal
Wisconsin,2011,8,1,Minimal
Wisconsin,2011,9,1,Minimal
Wisconsin,2011,10,1,Minimal
Wisconsin,2009,9,7,Moderate
Wisconsin,2009,10,2,Minimal
Wisconsin,2009,11,10,High
Wisconsin,2009,12,1,Minimal
Wisconsin,2010,1,1,Minimal
Wisconsin,2010,2,1,Minimal
Wisconsin,2010,3,1,Minimal
Wisconsin,2010,4,1,Minimal
Wisconsin,2010,5,1,Minimal
Wisconsin,2010,6,1,Minimal
Wisconsin,2010,7,1,Minimal
