State,Year,Month,precipitation
Kansas,2003,03,2.22
Kansas,2003,04,3.23
Kansas,2003,05,3.47
Kansas,2003,06,4.19
Kansas,2003,07,0.85
Kansas,2003,08,4.31
Kansas,2003,09,2.51
Kansas,2003,10,1.21
Kansas,2003,11,0.64
Kansas,2003,12,1.15
Kansas,2004,01,0.83
Kansas,2004,02,0.86
Kansas,2004,03,3.38
Kansas,2004,04,2.50
Kansas,2004,05,2.47
Kansas,2004,06,5.34
Kansas,2004,07,5.81
Kansas,2004,08,2.51
Kansas,2004,09,2.15
Kansas,2004,10,2.29
Kansas,2004,11,2.47
Kansas,2004,12,0.30
Kansas,2005,01,1.77
Kansas,2005,02,1.59
Kansas,2005,03,1.37
Kansas,2005,04,2.02
Kansas,2005,05,3.18
Kansas,2005,06,6.03
Kansas,2005,07,3.22
Kansas,2005,08,5.16
Kansas,2005,09,1.58
Kansas,2005,10,2.58
Kansas,2005,11,0.68
Kansas,2005,12,0.42
Kansas,2006,01,0.30
Kansas,2006,02,0.01
Kansas,2006,03,1.87
Kansas,2006,04,2.43
Kansas,2006,05,2.76
Kansas,2006,06,3.02
Kansas,2006,07,2.39
Kansas,2006,08,4.77
Kansas,2006,09,1.90
Kansas,2006,10,2.14
Kansas,2006,11,0.47
Kansas,2006,12,2.67
Kansas,2007,01,0.89
Kansas,2007,02,0.88
Kansas,2007,03,3.44
Kansas,2007,04,2.98
Kansas,2007,05,5.98
Kansas,2007,06,5.69
Kansas,2007,07,3.35
Kansas,2007,08,2.57
Kansas,2007,09,2.02
Kansas,2007,10,2.83
Kansas,2007,11,0.15
Kansas,2007,12,2.48
Kansas,2008,01,0.40
Kansas,2008,02,1.38
Kansas,2008,03,1.47
Kansas,2008,04,2.81
Kansas,2008,05,5.13
Kansas,2008,06,4.81
Kansas,2008,07,3.37
Kansas,2008,08,3.62
Kansas,2008,09,3.97
Kansas,2008,10,4.78
Kansas,2008,11,0.95
Kansas,2008,12,0.65
Kansas,2009,01,0.08
Kansas,2009,02,0.51
Kansas,2009,03,1.87
Kansas,2009,04,4.80
Kansas,2009,05,2.74
Kansas,2009,06,4.71
Kansas,2009,07,3.99
Kansas,2009,08,3.83
Kansas,2009,09,3.40
Kansas,2009,10,3.81
Kansas,2009,11,1.08
Kansas,2009,12,0.98
Kansas,2010,01,0.48
Kansas,2010,02,0.86
Kansas,2010,03,2.08
Kansas,2010,04,2.62
Kansas,2010,05,4.06
Kansas,2010,06,4.70
Kansas,2010,07,4.55
Kansas,2010,08,2.93
Kansas,2010,09,3.14
Kansas,2010,10,0.69
Kansas,2010,11,1.53
Kansas,2010,12,0.20
Kansas,2011,01,0.46
Kansas,2011,02,1.09
Kansas,2011,03,1.11
Kansas,2011,04,1.86
Kansas,2011,05,3.44
Kansas,2011,06,2.66
Kansas,2011,07,2.59
Kansas,2011,08,3.33
Kansas,2011,09,1.27
Kansas,2011,10,1.60
Kansas,2011,11,2.50
Kansas,2011,12,2.26
Kansas,2012,01,0.07
Kansas,2012,02,1.81
Kansas,2012,03,2.45
Kansas,2012,04,3.08
Kansas,2012,05,1.47
Kansas,2012,06,2.16
Kansas,2012,07,1.28
Kansas,2012,08,2.61
Kansas,2012,09,2.09
Kansas,2012,10,1.14
Kansas,2012,11,0.58
Kansas,2012,12,0.55
Kansas,2013,01,0.84
Kansas,2013,02,1.63
Kansas,2013,03,1.21
Kansas,2013,04,2.44
Kansas,2013,05,3.96
Kansas,2013,06,2.78
Kansas,2013,07,4.46
Kansas,2013,08,4.91
Kansas,2013,09,2.74
Kansas,2013,10,2.64
Kansas,2013,11,1.03
Kansas,2013,12,0.39
Kansas,2014,01,0.24
Kansas,2014,02,0.75
Kansas,2014,03,0.48
Kansas,2014,04,1.59
Kansas,2014,05,1.98
Kansas,2014,06,7.58
Kansas,2014,07,2.39
Kansas,2014,08,3.06
Kansas,2014,09,2.98
Kansas,2014,10,2.75
Kansas,2014,11,0.29
Kansas,2014,12,1.34
Kansas,2015,01,0.37
Kansas,2015,02,0.83
Kansas,2015,03,0.49
Kansas,2015,04,2.76
Kansas,2015,05,8.28
Kansas,2015,06,3.34
Kansas,2015,07,4.93
Kansas,2015,08,2.95
Kansas,2015,09,1.58
Kansas,2015,10,1.79
Kansas,2015,11,3.10
Kansas,2015,12,2.36
Kentucky,2000,01,3.79
Kentucky,2000,02,4.68
Kentucky,2000,03,3.53
Kentucky,2000,04,4.55
Kentucky,2000,05,4.66
Kentucky,2000,06,4.41
Kentucky,2000,07,4.72
Kentucky,2000,08,3.91
Kentucky,2000,09,3.49
Kentucky,2000,10,0.88
Kentucky,2000,11,2.82
Kentucky,2000,12,3.85
Kentucky,2001,01,2.09
Kentucky,2001,02,4.22
Kentucky,2001,03,2.82
Kentucky,2001,04,1.91
Kentucky,2001,05,4.57
Kentucky,2001,06,3.99
Kentucky,2001,07,6.33
Kentucky,2001,08,3.68
Kentucky,2001,09,2.59
Kentucky,2001,10,4.40
Kentucky,2001,11,4.36
Kentucky,2001,12,4.47
Kentucky,2002,01,3.87
Kentucky,2002,02,1.60
Kentucky,2002,03,7.41
Kentucky,2002,04,4.96
Kentucky,2002,05,6.23
Kentucky,2002,06,3.75
Kentucky,2002,07,3.40
Kentucky,2002,08,2.28
Kentucky,2002,09,6.15
Kentucky,2002,10,5.47
Kentucky,2002,11,3.52
Kentucky,2002,12,4.87
Kentucky,2003,01,1.98
Kentucky,2003,02,6.81
Kentucky,2003,03,2.16
Kentucky,2003,04,5.52
Kentucky,2003,05,6.80
Kentucky,2003,06,6.10
Kentucky,2003,07,4.67
Kentucky,2003,08,4.87
Kentucky,2003,09,5.75
Kentucky,2003,10,2.42
Kentucky,2003,11,5.57
Kentucky,2003,12,3.33
Kentucky,2004,01,3.88
Kentucky,2004,02,2.63
Kentucky,2004,03,4.23
Kentucky,2004,04,4.65
Kentucky,2004,05,8.28
Kentucky,2004,06,4.01
Kentucky,2004,07,5.26
Kentucky,2004,08,3.97
Kentucky,2004,09,3.95
Kentucky,2004,10,4.76
Kentucky,2004,11,5.68
Kentucky,2004,12,4.64
Kentucky,2005,01,4.90
Kentucky,2005,02,2.57
Kentucky,2005,03,3.76
Kentucky,2005,04,4.86
Kentucky,2005,05,2.44
Kentucky,2005,06,2.70
Kentucky,2005,07,4.23
Kentucky,2005,08,6.51
Kentucky,2005,09,1.30
Kentucky,2005,10,1.09
Kentucky,2005,11,3.04
Kentucky,2005,12,2.40
Kentucky,2006,01,5.41
Kentucky,2006,02,2.22
Kentucky,2006,03,3.55
Kentucky,2006,04,4.45
Kentucky,2006,05,4.30
Kentucky,2006,06,4.00
Kentucky,2006,07,4.53
Kentucky,2006,08,4.63
Kentucky,2006,09,8.19
Kentucky,2006,10,4.91
Kentucky,2006,11,3.22
Kentucky,2006,12,2.96
Kentucky,2007,01,4.18
Kentucky,2007,02,2.35
Kentucky,2007,03,2.76
Kentucky,2007,04,3.87
Kentucky,2007,05,2.05
Kentucky,2007,06,3.03
Kentucky,2007,07,4.28
Kentucky,2007,08,1.68
Kentucky,2007,09,2.10
Kentucky,2007,10,5.58
Kentucky,2007,11,3.31
Kentucky,2007,12,6.67
Kentucky,2008,01,3.23
Kentucky,2008,02,4.56
Kentucky,2008,03,6.96
Kentucky,2008,04,5.36
Kentucky,2008,05,4.97
Kentucky,2008,06,3.31
Kentucky,2008,07,4.65
Kentucky,2008,08,1.61
Kentucky,2008,09,0.90
Kentucky,2008,10,2.29
Kentucky,2008,11,2.60
Kentucky,2008,12,6.07
Kentucky,2009,01,4.59
Kentucky,2009,02,2.47
Kentucky,2009,03,3.25
Kentucky,2009,04,4.84
Kentucky,2009,05,6.61
Kentucky,2009,06,5.69
Kentucky,2009,07,6.66
Kentucky,2009,08,3.12
Kentucky,2009,09,5.49
Kentucky,2009,10,6.38
Kentucky,2009,11,1.07
Kentucky,2009,12,4.18
Kentucky,2010,01,3.52
Kentucky,2010,02,2.25
Kentucky,2010,03,2.69
Kentucky,2010,04,3.19
Kentucky,2010,05,8.21
Kentucky,2010,06,4.25
Kentucky,2010,07,4.58
Kentucky,2010,08,3.45
Kentucky,2010,09,1.81
Kentucky,2010,10,1.69
Kentucky,2010,11,4.90
Kentucky,2010,12,3.01
Kentucky,2011,01,2.16
Kentucky,2011,02,4.88
Kentucky,2011,03,5.51
Kentucky,2011,04,12.07
Kentucky,2011,05,6.75
Kentucky,2011,06,5.36
Kentucky,2011,07,3.94
Kentucky,2011,08,2.31
Kentucky,2011,09,5.89
Kentucky,2011,10,2.94
Kentucky,2011,11,7.58
Kentucky,2011,12,4.95
Kentucky,2012,01,3.80
Kentucky,2012,02,2.32
Kentucky,2012,03,4.50
Kentucky,2012,04,2.33
Kentucky,2012,05,4.25
Kentucky,2012,06,1.50
Kentucky,2012,07,5.54
Kentucky,2012,08,3.17
Kentucky,2012,09,5.88
Kentucky,2012,10,3.03
Kentucky,2012,11,1.34
Kentucky,2012,12,5.55
Kentucky,2013,01,5.60
Kentucky,2013,02,2.19
Kentucky,2013,03,4.95
Kentucky,2013,04,4.96
Kentucky,2013,05,4.44
Kentucky,2013,06,6.23
Kentucky,2013,07,6.42
Kentucky,2013,08,4.14
Kentucky,2013,09,3.66
Kentucky,2013,10,3.66
Kentucky,2013,11,3.40
Kentucky,2013,12,6.13
Kentucky,2014,01,2.34
Kentucky,2014,02,4.47
Kentucky,2014,03,3.44
Kentucky,2014,04,6.43
Kentucky,2014,05,3.65
Kentucky,2014,06,3.98
Kentucky,2014,07,3.67
Kentucky,2014,08,5.46
Kentucky,2014,09,2.19
Kentucky,2014,10,5.69
Kentucky,2014,11,2.43
Kentucky,2014,12,3.36
Kentucky,2015,01,1.97
Kentucky,2015,02,3.26
Kentucky,2015,03,6.34
Kentucky,2015,04,8.28
Kentucky,2015,05,2.67
Kentucky,2015,06,5.47
Kentucky,2015,07,9.37
Kentucky,2015,08,3.19
Kentucky,2015,09,2.89
Kentucky,2015,10,3.96
Kentucky,2015,11,4.38
Kentucky,2015,12,6.52
Louisiana,2000,01,2.10
Louisiana,2000,02,1.03
Louisiana,2000,03,5.12
Louisiana,2000,04,4.69
Louisiana,2000,05,4.38
Louisiana,2000,06,5.07
Louisiana,2000,07,2.78
Louisiana,2000,08,2.08
Louisiana,2000,09,3.69
Louisiana,2000,10,1.32
Louisiana,2000,11,11.52
Louisiana,2000,12,4.02
Louisiana,2001,01,5.58
Louisiana,2001,02,3.57
Louisiana,2001,03,9.32
Louisiana,2001,04,1.87
Louisiana,2001,05,1.94
Louisiana,2001,06,12.50
Louisiana,2001,07,4.34
Louisiana,2001,08,6.32
Louisiana,2001,09,6.34
Louisiana,2001,10,5.04
Louisiana,2001,11,5.94
Louisiana,2001,12,5.55
Louisiana,2002,01,4.01
Louisiana,2002,02,2.95
Louisiana,2002,03,5.58
Louisiana,2002,04,3.72
Louisiana,2002,05,2.41
Louisiana,2002,06,4.83
Louisiana,2002,07,5.40
Louisiana,2002,08,4.89
Louisiana,2002,09,6.17
Louisiana,2002,10,10.85
Louisiana,2002,11,5.48
Louisiana,2002,12,7.97
Louisiana,2003,01,1.11
Louisiana,2003,02,7.18
Louisiana,2003,03,3.33
Louisiana,2003,04,3.43
Louisiana,2003,05,2.37
Louisiana,2003,06,8.43
Louisiana,2003,07,5.88
Louisiana,2003,08,4.19
Louisiana,2003,09,4.82
Louisiana,2003,10,2.38
Louisiana,2003,11,5.48
Louisiana,2003,12,3.34
Louisiana,2004,01,5.12
Louisiana,2004,02,8.78
Louisiana,2004,03,2.48
Louisiana,2004,04,4.45
Louisiana,2004,05,10.02
Louisiana,2004,06,11.61
Louisiana,2004,07,4.33
Louisiana,2004,08,3.40
Louisiana,2004,09,1.75
Louisiana,2004,10,7.24
Louisiana,2004,11,9.23
Louisiana,2004,12,4.07
Louisiana,2005,01,3.59
Louisiana,2005,02,6.73
Louisiana,2005,03,3.35
Louisiana,2005,04,3.33
Louisiana,2005,05,3.28
Louisiana,2005,06,2.97
Louisiana,2005,07,5.59
Louisiana,2005,08,4.30
Louisiana,2005,09,5.97
Louisiana,2005,10,0.12
Louisiana,2005,11,2.75
Louisiana,2005,12,3.60
Louisiana,2006,01,4.08
Louisiana,2006,02,5.38
Louisiana,2006,03,2.64
Louisiana,2006,04,4.23
Louisiana,2006,05,2.53
Louisiana,2006,06,2.44
Louisiana,2006,07,5.67
Louisiana,2006,08,4.58
Louisiana,2006,09,3.14
Louisiana,2006,10,10.13
Louisiana,2006,11,2.60
Louisiana,2006,12,7.98
Louisiana,2007,01,7.22
Louisiana,2007,02,1.95
Louisiana,2007,03,1.63
Louisiana,2007,04,4.27
Louisiana,2007,05,4.51
Louisiana,2007,06,5.05
Louisiana,2007,07,8.72
Louisiana,2007,08,2.95
Louisiana,2007,09,5.10
Louisiana,2007,10,3.71
Louisiana,2007,11,3.22
Louisiana,2007,12,4.08
Louisiana,2008,01,4.93
Louisiana,2008,02,5.39
Louisiana,2008,03,3.57
Louisiana,2008,04,3.27
Louisiana,2008,05,5.79
Louisiana,2008,06,3.61
Louisiana,2008,07,2.51
Louisiana,2008,08,7.57
Louisiana,2008,09,8.99
Louisiana,2008,10,1.51
Louisiana,2008,11,3.75
Louisiana,2008,12,5.23
Louisiana,2009,01,2.47
Louisiana,2009,02,2.17
Louisiana,2009,03,6.96
Louisiana,2009,04,4.55
Louisiana,2009,05,4.70
Louisiana,2009,06,1.47
Louisiana,2009,07,6.69
Louisiana,2009,08,3.65
Louisiana,2009,09,6.11
Louisiana,2009,10,13.04
Louisiana,2009,11,1.71
Louisiana,2009,12,10.53
Louisiana,2010,01,3.50
Louisiana,2010,02,5.44
Louisiana,2010,03,2.42
Louisiana,2010,04,1.28
Louisiana,2010,05,3.24
Louisiana,2010,06,4.31
Louisiana,2010,07,5.48
Louisiana,2010,08,6.08
Louisiana,2010,09,1.30
Louisiana,2010,10,1.29
Louisiana,2010,11,5.36
Louisiana,2010,12,2.05
Louisiana,2011,01,4.75
Louisiana,2011,02,2.10
Louisiana,2011,03,3.88
Louisiana,2011,04,2.50
Louisiana,2011,05,1.51
Louisiana,2011,06,3.30
Louisiana,2011,07,6.16
Louisiana,2011,08,1.71
Louisiana,2011,09,7.00
Louisiana,2011,10,0.90
Louisiana,2011,11,3.69
Louisiana,2011,12,5.51
Louisiana,2012,01,4.70
Louisiana,2012,02,7.40
Louisiana,2012,03,8.02
Louisiana,2012,04,4.79
Louisiana,2012,05,2.17
Louisiana,2012,06,4.25
Louisiana,2012,07,7.74
Louisiana,2012,08,8.86
Louisiana,2012,09,5.66
Louisiana,2012,10,1.63
Louisiana,2012,11,1.68
Louisiana,2012,12,5.98
Louisiana,2013,01,10.93
Louisiana,2013,02,6.28
Louisiana,2013,03,1.47
Louisiana,2013,04,6.70
Louisiana,2013,05,5.43
Louisiana,2013,06,4.58
Louisiana,2013,07,4.41
Louisiana,2013,08,2.94
Louisiana,2013,09,5.71
Louisiana,2013,10,4.18
Louisiana,2013,11,5.02
Louisiana,2013,12,3.78
Louisiana,2014,01,2.06
Louisiana,2014,02,5.56
Louisiana,2014,03,4.47
Louisiana,2014,04,4.49
Louisiana,2014,05,7.46
Louisiana,2014,06,6.23
Louisiana,2014,07,5.95
Louisiana,2014,08,5.80
Louisiana,2014,09,2.99
Louisiana,2014,10,3.28
Louisiana,2014,11,3.50
Louisiana,2014,12,4.15
Louisiana,2015,01,5.86
Louisiana,2015,02,3.03
Louisiana,2015,03,5.85
Louisiana,2015,04,8.19
Louisiana,2015,05,8.24
Louisiana,2015,06,5.42
Louisiana,2015,07,3.00
Louisiana,2015,08,2.66
Louisiana,2015,09,2.76
Louisiana,2015,10,7.52
Louisiana,2015,11,9.09
Louisiana,2015,12,5.69
Maine,2000,01,3.62
Maine,2000,02,3.11
Maine,2000,03,3.60
Maine,2000,04,5.74
Maine,2000,05,4.62
Maine,2000,06,2.65
Maine,2000,07,4.17
Maine,2000,08,2.61
Maine,2000,09,2.27
Maine,2000,10,3.37
Maine,2000,11,2.99
Maine,2000,12,4.40
Maine,2001,01,1.33
Maine,2001,02,2.69
Maine,2001,03,3.71
Maine,2001,04,1.00
Maine,2001,05,2.06
Maine,2001,06,3.76
Maine,2001,07,3.76
Maine,2001,08,1.53
Maine,2001,09,3.70
Maine,2001,10,1.96
Maine,2001,11,2.23
Maine,2001,12,2.10
Maine,2002,01,2.66
Maine,2002,02,3.25
Maine,2002,03,3.52
Maine,2002,04,4.42
Maine,2002,05,3.40
Maine,2002,06,4.17
Maine,2002,07,3.96
Maine,2002,08,0.98
Maine,2002,09,4.25
Maine,2002,10,3.06
Maine,2002,11,4.21
Maine,2002,12,3.10
Maine,2003,01,1.31
Maine,2003,02,2.66
Maine,2003,03,3.51
Maine,2003,04,1.92
Maine,2003,05,3.49
Maine,2003,06,3.27
Maine,2003,07,3.47
Maine,2003,08,3.53
Maine,2003,09,4.20
Maine,2003,10,7.93
Maine,2003,11,4.40
Maine,2003,12,6.33
Maine,2004,01,0.97
Maine,2004,02,1.44
Maine,2004,03,1.61
Maine,2004,04,3.41
Maine,2004,05,3.79
Maine,2004,06,2.77
Maine,2004,07,4.68
Maine,2004,08,6.38
Maine,2004,09,2.74
Maine,2004,10,2.46
Maine,2004,11,4.19
Maine,2004,12,4.36
Maine,2005,01,2.34
Maine,2005,02,2.53
Maine,2005,03,4.27
Maine,2005,04,7.30
Maine,2005,05,5.87
Maine,2005,06,3.44
Maine,2005,07,3.89
Maine,2005,08,4.44
Maine,2005,09,4.68
Maine,2005,10,11.26
Maine,2005,11,6.27
Maine,2005,12,5.30
Maine,2006,01,4.28
Maine,2006,02,2.51
Maine,2006,03,1.20
Maine,2006,04,2.35
Maine,2006,05,5.90
Maine,2006,06,7.39
Maine,2006,07,5.46
Maine,2006,08,3.84
Maine,2006,09,2.96
Maine,2006,10,7.85
Maine,2006,11,4.97
Maine,2006,12,2.94
Maine,2007,01,2.61
Maine,2007,02,2.06
Maine,2007,03,4.14
Maine,2007,04,6.48
Maine,2007,05,3.20
Maine,2007,06,3.05
Maine,2007,07,3.56
Maine,2007,08,4.14
Maine,2007,09,2.38
Maine,2007,10,4.85
Maine,2007,11,6.90
Maine,2007,12,4.26
Maine,2008,01,2.91
Maine,2008,02,5.36
Maine,2008,03,4.62
Maine,2008,04,4.24
Maine,2008,05,1.65
Maine,2008,06,6.16
Maine,2008,07,4.91
Maine,2008,08,5.41
Maine,2008,09,6.01
Maine,2008,10,4.09
Maine,2008,11,5.34
Maine,2008,12,5.32
Maine,2009,01,2.57
Maine,2009,02,2.65
Maine,2009,03,2.45
Maine,2009,04,3.97
Maine,2009,05,4.07
Maine,2009,06,6.70
Maine,2009,07,6.71
Maine,2009,08,3.98
Maine,2009,09,1.75
Maine,2009,10,5.53
Maine,2009,11,4.77
Maine,2009,12,4.31
Maine,2010,01,3.07
Maine,2010,02,2.67
Maine,2010,03,5.11
Maine,2010,04,2.82
Maine,2010,05,2.09
Maine,2010,06,5.54
Maine,2010,07,2.87
Maine,2010,08,2.33
Maine,2010,09,5.37
Maine,2010,10,5.93
Maine,2010,11,5.20
Maine,2010,12,6.31
Maine,2011,01,1.89
Maine,2011,02,2.95
Maine,2011,03,4.93
Maine,2011,04,4.75
Maine,2011,05,5.49
Maine,2011,06,4.06
Maine,2011,07,3.69
Maine,2011,08,7.44
Maine,2011,09,3.89
Maine,2011,10,4.97
Maine,2011,11,2.49
Maine,2011,12,3.49
Maine,2012,01,3.10
Maine,2012,02,1.76
Maine,2012,03,1.94
Maine,2012,04,4.14
Maine,2012,05,4.68
Maine,2012,06,7.58
Maine,2012,07,1.89
Maine,2012,08,4.29
Maine,2012,09,4.91
Maine,2012,10,6.69
Maine,2012,11,1.29
Maine,2012,12,5.11
Maine,2013,01,1.42
Maine,2013,02,3.06
Maine,2013,03,2.45
Maine,2013,04,1.98
Maine,2013,05,5.67
Maine,2013,06,6.55
Maine,2013,07,4.89
Maine,2013,08,4.60
Maine,2013,09,5.42
Maine,2013,10,1.70
Maine,2013,11,4.11
Maine,2013,12,3.76
Maine,2014,01,3.41
Maine,2014,02,2.85
Maine,2014,03,3.80
Maine,2014,04,3.44
Maine,2014,05,3.99
Maine,2014,06,4.58
Maine,2014,07,6.65
Maine,2014,08,3.34
Maine,2014,09,1.61
Maine,2014,10,6.20
Maine,2014,11,3.50
Maine,2014,12,6.08
Maine,2015,01,3.17
Maine,2015,02,1.74
Maine,2015,03,1.78
Maine,2015,04,3.08
Maine,2015,05,2.80
Maine,2015,06,5.79
Maine,2015,07,3.61
Maine,2015,08,3.90
Maine,2015,09,4.82
Maine,2015,10,4.73
Maine,2015,11,2.43
Maine,2015,12,5.31
Maryland,2000,01,3.15
Maryland,2000,02,2.30
Maryland,2000,03,4.95
Maryland,2000,04,4.29
Maryland,2000,05,3.27
Maryland,2000,06,4.99
Maryland,2000,07,6.40
Maryland,2000,08,4.09
Maryland,2000,09,5.29
Maryland,2000,10,0.35
Maryland,2000,11,2.05
Maryland,2000,12,2.82
Maryland,2001,01,2.75
Maryland,2001,02,2.20
Maryland,2001,03,4.95
Maryland,2001,04,2.06
Maryland,2001,05,4.44
Maryland,2001,06,4.65
Maryland,2001,07,4.49
Maryland,2001,08,4.30
Maryland,2001,09,2.39
Maryland,2001,10,0.92
Maryland,2001,11,1.01
Maryland,2001,12,1.85
Maryland,2002,01,2.32
Maryland,2002,02,0.58
Maryland,2002,03,4.22
Maryland,2002,04,3.73
Maryland,2002,05,3.29
Maryland,2002,06,2.79
Maryland,2002,07,2.66
Maryland,2002,08,2.95
Maryland,2002,09,3.95
Maryland,2002,10,6.25
Maryland,2002,11,4.43
Maryland,2002,12,4.27
Maryland,2003,01,2.25
Maryland,2003,02,5.86
Maryland,2003,03,4.08
Maryland,2003,04,3.10
Maryland,2003,05,6.53
Maryland,2003,06,6.88
Maryland,2003,07,5.37
Maryland,2003,08,5.04
Maryland,2003,09,7.84
Maryland,2003,10,4.21
Maryland,2003,11,4.63
Maryland,2003,12,4.90
Maryland,2004,01,2.24
Maryland,2004,02,2.47
Maryland,2004,03,2.47
Maryland,2004,04,5.39
Maryland,2004,05,3.88
Maryland,2004,06,4.39
Maryland,2004,07,5.96
Maryland,2004,08,5.43
Maryland,2004,09,5.26
Maryland,2004,10,1.72
Maryland,2004,11,4.45
Maryland,2004,12,2.90
Maryland,2005,01,3.91
Maryland,2005,02,1.96
Maryland,2005,03,4.48
Maryland,2005,04,3.59
Maryland,2005,05,3.75
Maryland,2005,06,3.09
Maryland,2005,07,5.61
Maryland,2005,08,3.06
Maryland,2005,09,0.60
Maryland,2005,10,7.69
Maryland,2005,11,3.00
Maryland,2005,12,3.26
Maryland,2006,01,3.62
Maryland,2006,02,1.70
Maryland,2006,03,0.33
Maryland,2006,04,3.47
Maryland,2006,05,2.30
Maryland,2006,06,9.31
Maryland,2006,07,3.62
Maryland,2006,08,1.32
Maryland,2006,09,7.02
Maryland,2006,10,5.09
Maryland,2006,11,5.22
Maryland,2006,12,1.98
Maryland,2007,01,3.03
Maryland,2007,02,2.40
Maryland,2007,03,3.62
Maryland,2007,04,4.47
Maryland,2007,05,1.37
Maryland,2007,06,2.92
Maryland,2007,07,2.47
Maryland,2007,08,3.90
Maryland,2007,09,1.30
Maryland,2007,10,4.58
Maryland,2007,11,1.77
Maryland,2007,12,4.21
Maryland,2008,01,1.65
Maryland,2008,02,3.54
Maryland,2008,03,2.95
Maryland,2008,04,4.72
Maryland,2008,05,6.86
Maryland,2008,06,4.60
Maryland,2008,07,4.21
Maryland,2008,08,2.01
Maryland,2008,09,4.89
Maryland,2008,10,1.47
Maryland,2008,11,3.33
Maryland,2008,12,4.76
Maryland,2009,01,2.49
Maryland,2009,02,0.51
Maryland,2009,03,2.33
Maryland,2009,04,4.69
Maryland,2009,05,5.93
Maryland,2009,06,5.43
Maryland,2009,07,3.07
Maryland,2009,08,5.96
Maryland,2009,09,3.72
Maryland,2009,10,5.75
Maryland,2009,11,4.47
Maryland,2009,12,6.92
Maryland,2010,01,2.76
Maryland,2010,02,3.42
Maryland,2010,03,4.99
Maryland,2010,04,1.87
Maryland,2010,05,3.11
Maryland,2010,06,2.10
Maryland,2010,07,3.78
Maryland,2010,08,4.35
Maryland,2010,09,5.24
Maryland,2010,10,4.82
Maryland,2010,11,2.14
Maryland,2010,12,2.27
Maryland,2011,01,2.37
Maryland,2011,02,2.26
Maryland,2011,03,5.04
Maryland,2011,04,4.77
Maryland,2011,05,3.20
Maryland,2011,06,2.54
Maryland,2011,07,3.29
Maryland,2011,08,8.86
Maryland,2011,09,8.03
Maryland,2011,10,3.67
Maryland,2011,11,3.42
Maryland,2011,12,3.65
Maryland,2012,01,2.27
Maryland,2012,02,2.11
Maryland,2012,03,2.14
Maryland,2012,04,2.49
Maryland,2012,05,3.69
Maryland,2012,06,2.99
Maryland,2012,07,3.67
Maryland,2012,08,4.86
Maryland,2012,09,3.61
Maryland,2012,10,7.94
Maryland,2012,11,0.75
Maryland,2012,12,3.86
Maryland,2013,01,3.45
Maryland,2013,02,2.21
Maryland,2013,03,3.25
Maryland,2013,04,3.07
Maryland,2013,05,3.19
Maryland,2013,06,7.46
Maryland,2013,07,4.76
Maryland,2013,08,4.22
Maryland,2013,09,1.53
Maryland,2013,10,5.06
Maryland,2013,11,2.73
Maryland,2013,12,5.08
Maryland,2014,01,2.65
Maryland,2014,02,4.17
Maryland,2014,03,3.75
Maryland,2014,04,4.93
Maryland,2014,05,5.18
Maryland,2014,06,3.63
Maryland,2014,07,3.87
Maryland,2014,08,3.93
Maryland,2014,09,2.64
Maryland,2014,10,3.37
Maryland,2014,11,3.08
Maryland,2014,12,3.53
Maryland,2015,01,3.79
Maryland,2015,02,2.03
Maryland,2015,03,4.26
Maryland,2015,04,3.64
Maryland,2015,05,2.46
Maryland,2015,06,9.39
Maryland,2015,07,3.93
Maryland,2015,08,2.61
Maryland,2015,09,3.86
Maryland,2015,10,3.71
Maryland,2015,11,2.62
Maryland,2015,12,4.57
Massachusetts,2000,01,3.52
Massachusetts,2000,02,3.37
Massachusetts,2000,03,4.42
Massachusetts,2000,04,5.87
Massachusetts,2000,05,3.93
Massachusetts,2000,06,6.20
Massachusetts,2000,07,5.37
Massachusetts,2000,08,3.63
Massachusetts,2000,09,3.57
Massachusetts,2000,10,2.47
Massachusetts,2000,11,3.53
Massachusetts,2000,12,4.30
Massachusetts,2001,01,2.21
Massachusetts,2001,02,2.78
Massachusetts,2001,03,8.75
Massachusetts,2001,04,1.75
Massachusetts,2001,05,3.06
Massachusetts,2001,06,5.89
Massachusetts,2001,07,3.29
Massachusetts,2001,08,3.36
Massachusetts,2001,09,3.54
Massachusetts,2001,10,1.11
Massachusetts,2001,11,1.22
Massachusetts,2001,12,3.04
Massachusetts,2002,01,2.63
Massachusetts,2002,02,2.24
Massachusetts,2002,03,4.24
Massachusetts,2002,04,3.77
Massachusetts,2002,05,5.43
Massachusetts,2002,06,4.59
Massachusetts,2002,07,1.98
Massachusetts,2002,08,2.85
Massachusetts,2002,09,4.19
Massachusetts,2002,10,4.16
Massachusetts,2002,11,5.88
Massachusetts,2002,12,5.26
Massachusetts,2003,01,2.83
Massachusetts,2003,02,4.05
Massachusetts,2003,03,4.42
Massachusetts,2003,04,4.09
Massachusetts,2003,05,4.17
Massachusetts,2003,06,5.52
Massachusetts,2003,07,2.67
Massachusetts,2003,08,5.75
Massachusetts,2003,09,5.34
Massachusetts,2003,10,5.70
Massachusetts,2003,11,3.03
Massachusetts,2003,12,5.72
Massachusetts,2004,01,1.52
Massachusetts,2004,02,1.77
Massachusetts,2004,03,2.47
Massachusetts,2004,04,7.31
Massachusetts,2004,05,3.80
Massachusetts,2004,06,2.21
Massachusetts,2004,07,3.94
